,tau2,tau3,tau4
636,10000.0,16.70033311843872,10000.0
637,10000.0,10000.0,28.3000568151474
638,10000.0,39.40039348602295,10000.0
639,10000.0,20.20021378993988,10000.0
640,10000.0,20.600080966949463,29.800005674362183
641,20.20021378993988,10000.0,10000.0
642,10000.0,10000.0,19.700230836868286
643,10000.0,10000.0,10000.0
644,43.800124287605286,10000.0,10000.0
645,10000.0,10000.0,5.800227999687195
646,10000.0,10000.0,16.100234389305115
647,10000.0,10000.0,10000.0
648,10000.0,10000.0,2.0
649,10000.0,10000.0,36.30037999153137
650,16.60021734237671,10000.0,10000.0
651,10000.0,17.200316071510315,15.900002837181091
652,10000.0,10000.0,42.700042605400085
653,10000.0,10000.0,17.500067472457886
654,10000.0,10000.0,4.300279140472412
655,10000.0,10000.0,3.9004119634628296
656,10000.0,10000.0,10000.0
657,10000.0,10000.0,10000.0
658,10000.0,10000.0,10000.0
659,10000.0,10000.0,10000.0
660,10000.0,10000.0,6.000459551811218
661,10000.0,10000.0,10000.0
662,10000.0,10000.0,3.800296187400818
663,10000.0,3.1000816822052,4.000527739524841
664,10000.0,10000.0,10000.0
665,10000.0,3.200197458267212,2.2002315521240234
666,10000.0,2.0,2.0
667,8.900241494178772,10000.0,10000.0
668,10000.0,42.00042402744293,10000.0
669,10000.0,7.70004403591156,10000.0
670,10000.0,10000.0,10.400190353393555
671,16.60021734237671,4.800262093544006,16.100234389305115
672,10000.0,10000.0,33.8004652261734
673,10000.0,4.900377869606018,10.100438952445984
674,10000.0,10000.0,29.900121450424194
675,10000.0,26.400240778923035,10000.0
676,46.90013778209686,10000.0,10000.0
677,10000.0,2.0,10000.0
678,10000.0,10000.0,2.0
679,10000.0,10000.0,10000.0
680,10000.0,10000.0,36.400495767593384
681,10000.0,10000.0,10000.0
682,10000.0,10000.0,40.80022656917572
683,10000.0,10000.0,2.300347328186035
684,10000.0,10000.0,28.500288367271423
685,10000.0,10000.0,2.0
686,10000.0,10000.0,10000.0
687,10000.0,5.800227999687195,10000.0
688,2.0,2.0,10000.0
689,10000.0,10000.0,10000.0
690,10000.0,6.300210952758789,10000.0
691,10000.0,10000.0,70.50004827976227
692,10000.0,10000.0,10000.0
693,10000.0,10000.0,2.1001157760620117
694,10000.0,10000.0,57.300259947776794
695,10000.0,10000.0,10000.0
696,21.20017969608307,10000.0,10000.0
697,2.5005788803100586,10000.0,10000.0
698,67.20039916038513,21.700162649154663,10000.0
699,10000.0,10000.0,10000.0
700,10000.0,2.0,2.0
701,28.40017259120941,2.0,10000.0
702,10000.0,81.70050072669983,2.0
703,82.600350856781,10000.0,10000.0
704,10000.0,10000.0,46.700502157211304
705,10000.0,10000.0,10000.0
706,10000.0,10000.0,10000.0
707,19.10013210773468,25.200043320655823,2.0
708,10000.0,71.80036151409149,10000.0
709,10000.0,10000.0,10000.0
710,10000.0,10000.0,10000.0
711,2.0,10000.0,10000.0
712,10000.0,74.60002768039703,10000.0
713,10000.0,56.200178265571594,10000.0
714,8.000391364097595,9.400224447250366,6.200095176696777
715,10000.0,10000.0,2.0
716,10000.0,10000.0,10000.0
717,10000.0,41.60055685043335,2.0
718,10000.0,10000.0,78.10050427913666
719,65.40010297298431,10000.0,10000.0
720,10000.0,10000.0,10000.0
721,10000.0,10000.0,10000.0
722,10000.0,69.60019814968109,10000.0
723,10000.0,61.20000779628754,10000.0
724,10000.0,2.0,2.0
725,10000.0,15.60025143623352,10000.0
726,10000.0,10000.0,2.1001157760620117
727,10000.0,10000.0,10000.0
728,10000.0,10000.0,10000.0
729,44.800090193748474,10000.0,10000.0
730,10000.0,10000.0,10000.0
731,10000.0,10000.0,4.600030541419983
732,10000.0,10000.0,10.200554728507996
733,10000.0,10000.0,10000.0
734,35.600165486335754,4.100047588348389,10000.0
735,14.000186800956726,10000.0,10000.0
736,10000.0,2.0,2.0
737,10000.0,10000.0,2.0
738,10000.0,42.700042605400085,10000.0
739,10000.0,16.500101566314697,2.2002315521240234
740,17.300431847572327,10000.0,10000.0
741,10000.0,10000.0,10000.0
742,10000.0,10000.0,17.00008451938629
743,10000.0,10000.0,10000.0
744,10000.0,10000.0,40.80022656917572
745,46.000287652015686,10000.0,10000.0
746,10000.0,10000.0,43.20002555847168
747,10000.0,10000.0,10000.0
748,10000.0,33.60023367404938,10000.0
749,10000.0,10000.0,2.0
750,10.800057530403137,10000.0,10000.0
751,10000.0,10000.0,10000.0
752,10000.0,10000.0,16.40058171749115
753,33.500117897987366,10000.0,10000.0
754,10000.0,10000.0,10.100438952445984
755,12.30000638961792,32.7003835439682,10000.0
756,10000.0,10000.0,39.00052630901337
757,10000.0,28.500288367271423,10000.0
758,46.40015482902527,2.0,10000.0
759,10000.0,10000.0,19.10013210773468
760,43.30014133453369,10000.0,10000.0
761,21.700162649154663,17.00008451938629,10000.0
762,37.10011434555054,10000.0,10000.0
763,10000.0,16.300465941429138,10000.0
764,10000.0,10000.0,25.80014204978943
765,10000.0,10000.0,2.0
766,10000.0,10000.0,13.800551176071167
767,10000.0,2.8003302812576294,2.0
768,10000.0,10000.0,10000.0
769,2.0,2.0,23.600574612617493
770,5.00049364566803,10000.0,10000.0
771,32.100284814834595,10000.0,10000.0
772,10000.0,9.200588822364807,10000.0
773,10.300074577331543,10000.0,10000.0
774,20.900428295135498,10000.0,10000.0
775,10000.0,10000.0,9.400224447250366
776,10000.0,2.1001157760620117,2.0
777,10000.0,10000.0,34.9005469083786
778,10000.0,10000.0,6.5004425048828125
779,10000.0,10000.0,10000.0
780,10000.0,21.400411248207092,10.600421905517578
781,10000.0,10000.0,2.0
782,10000.0,4.2001633644104,6.600558280944824
783,10000.0,10000.0,10000.0
784,10000.0,10000.0,10000.0
785,10000.0,10000.0,32.200400590896606
786,10000.0,10000.0,14.600285530090332
787,10000.0,21.400411248207092,10000.0
788,10000.0,3.800296187400818,9.400224447250366
789,44.900205969810486,10000.0,10000.0
790,10000.0,10000.0,2.0
791,24.200077414512634,10000.0,10000.0
792,7.3001768589019775,10000.0,10000.0
793,10000.0,10000.0,10000.0
794,9.000357270240784,15.800482988357544,10000.0
795,10000.0,4.300279140472412,3.9004119634628296
796,20.10009801387787,10000.0,10000.0
797,2.0,2.0,10000.0
798,14.300534129142761,10000.0,10000.0
799,10000.0,10000.0,10000.0
800,2.0,10000.0,10000.0
801,10000.0,10000.0,4.900377869606018
802,10000.0,10000.0,10000.0
803,12.30000638961792,10000.0,10000.0
804,10000.0,2.900446057319641,9.100473046302795
805,10000.0,5.700112223625183,10000.0
806,10000.0,10000.0,20.500561118125916
807,10000.0,31.200434684753418,10000.0
808,5.600592374801636,2.0,8.300142765045166
809,10000.0,10000.0,10000.0
810,10000.0,10000.0,32.90001916885376
811,10000.0,10000.0,10000.0
812,10000.0,10000.0,10000.0
813,10000.0,10000.0,44.30010724067688
814,44.20058739185333,10000.0,10000.0
815,10000.0,41.100573897361755,2.0
816,10000.0,10000.0,44.00035583972931
817,10000.0,10000.0,2.0
818,10000.0,10000.0,7.400292634963989
819,10000.0,10000.0,10000.0
820,10000.0,10000.0,39.200161933898926
821,10000.0,10000.0,22.200145602226257
822,10000.0,2.7002145051956177,10.300074577331543
823,2.0,10000.0,10000.0
824,10000.0,10000.0,10000.0
825,39.40039348602295,10000.0,10000.0
826,3.800296187400818,3.700180411338806,4.2001633644104
827,7.400292634963989,10000.0,10000.0
828,10000.0,13.10033667087555,10000.0
829,10000.0,10000.0,43.800124287605286
830,10000.0,10000.0,45.20055329799652
831,10000.0,10000.0,10000.0
832,10000.0,10000.0,41.100573897361755
833,10.500306129455566,10000.0,10000.0
834,10000.0,10000.0,21.20017969608307
835,10000.0,10000.0,10000.0
836,10000.0,10000.0,10000.0
837,10000.0,8.700009942054749,3.800296187400818
838,10000.0,10000.0,10000.0
839,2.0,10000.0,10000.0
840,10000.0,10000.0,2.2002315521240234
841,28.700519919395447,4.400394916534424,10000.0
842,10000.0,10000.0,10000.0
843,2.8003302812576294,2.0,10000.0
844,10000.0,10000.0,2.0
845,10000.0,10000.0,10000.0
846,10000.0,10000.0,10000.0
847,10000.0,10000.0,32.200400590896606
848,10000.0,10000.0,6.400326728820801
849,44.40022301673889,4.5005106925964355,2.0
850,10000.0,10000.0,10000.0
851,43.20002555847168,10000.0,10000.0
852,10000.0,10000.0,52.50006604194641
853,10000.0,39.30027770996094,10000.0
854,10000.0,10000.0,8.900241494178772
855,2.0,10000.0,10000.0
856,2.0,10000.0,10000.0
857,51.10023295879364,2.0,10000.0
858,10000.0,10000.0,38.70017898082733
859,13.800551176071167,5.9003437757492065,10000.0
860,10000.0,10000.0,10000.0
861,2.0,10000.0,10000.0
862,10000.0,29.800005674362183,10000.0
863,10000.0,10000.0,49.70039987564087
864,10000.0,2.0,2.0
865,10000.0,10000.0,10000.0
866,10000.0,10000.0,6.300210952758789
867,10000.0,10000.0,10000.0
868,10000.0,24.100557565689087,10000.0
869,10000.0,10000.0,10000.0
870,10000.0,10000.0,10000.0
871,10000.0,10000.0,2.900446057319641
872,10000.0,52.800413370132446,10000.0
873,10000.0,10000.0,2.1001157760620117
874,2.0,2.0,10000.0
875,21.700162649154663,10000.0,10000.0
876,10000.0,10000.0,49.500168323516846
877,10000.0,10000.0,8.000391364097595
878,10000.0,2.7002145051956177,5.300245046615601
879,10000.0,38.900410532951355,2.400463104248047
880,44.20058739185333,10000.0,10000.0
881,10000.0,10000.0,34.300448179244995
882,13.700435400009155,10000.0,10000.0
883,10000.0,10000.0,10000.0
884,10000.0,2.0,2.0
885,10000.0,10000.0,48.90006959438324
886,41.000458121299744,10000.0,10000.0
887,49.60028409957886,10000.0,10000.0
888,8.900241494178772,10000.0,10000.0
889,2.0,10000.0,10000.0
890,10000.0,9.800091624259949,5.00049364566803
891,3.800296187400818,46.700502157211304,10000.0
892,41.60055685043335,10000.0,10000.0
893,10000.0,49.80051565170288,2.0
894,10000.0,39.00052630901337,10000.0
895,5.300245046615601,10000.0,10000.0
896,10000.0,10000.0,20.400445342063904
897,10000.0,10000.0,40.200127840042114
898,10000.0,43.10050570964813,10000.0
899,46.30003905296326,10000.0,10000.0
900,10000.0,47.40012073516846,10000.0
901,10000.0,10000.0,19.600115060806274
902,10000.0,10000.0,44.10047161579132
903,10000.0,40.50047516822815,10000.0
904,50.40001845359802,10000.0,10000.0
905,10000.0,10000.0,35.90051281452179
906,10000.0,10000.0,5.300245046615601
907,10000.0,49.00018537044525,10000.0
908,10000.0,10000.0,10000.0
909,10.800057530403137,10000.0,10000.0
910,10000.0,10000.0,2.0
911,10000.0,10000.0,32.100284814834595
912,10000.0,37.30034589767456,10.400190353393555
913,10000.0,10000.0,44.900205969810486
914,10000.0,10000.0,10000.0
915,10000.0,10000.0,10000.0
916,10000.0,2.0,2.0
917,10000.0,10000.0,5.800227999687195
918,10000.0,10000.0,10000.0
919,6.200095176696777,21.60004687309265,10000.0
920,10000.0,10000.0,16.900564670562744
921,10000.0,10000.0,5.600592374801636
922,2.0,2.0,2.0
923,10000.0,10000.0,10000.0
924,10000.0,10000.0,10000.0
925,10000.0,10000.0,17.500067472457886
926,10000.0,15.500135660171509,10000.0
927,7.70004403591156,10000.0,10000.0
928,10000.0,10000.0,40.1000120639801
929,10000.0,10000.0,10000.0
930,10000.0,10000.0,29.700485825538635
931,10000.0,38.80029475688934,10000.0
932,10000.0,10000.0,2.0
933,10000.0,7.800159811973572,14.100302577018738
934,10000.0,10000.0,10000.0
935,10000.0,52.20031464099884,2.0
936,10000.0,2.0,2.0
937,50.80048155784607,10000.0,10000.0
938,10000.0,10000.0,2.900446057319641
939,10000.0,10000.0,5.400360822677612
940,10000.0,10000.0,10000.0
941,10000.0,25.80014204978943,10000.0
942,10000.0,2.2002315521240234,2.0
943,10000.0,3.9004119634628296,2.400463104248047
944,52.400546193122864,10000.0,10000.0
945,10000.0,6.000459551811218,39.40039348602295
946,10000.0,10000.0,13.300568222999573
947,10000.0,10000.0,7.200061082839966
948,2.0,10000.0,10000.0
949,10000.0,10000.0,10000.0
950,48.400086641311646,10000.0,10000.0
951,18.200281977653503,25.60050642490387,10000.0
952,10000.0,2.900446057319641,2.8003302812576294
953,10000.0,10000.0,42.90027415752411
954,10000.0,10000.0,10000.0
955,10000.0,10000.0,23.300227284431458
956,10000.0,10000.0,10000.0
957,10000.0,10000.0,44.10047161579132
958,10000.0,10000.0,14.900036931037903
959,10000.0,10000.0,37.60009729862213
960,10000.0,7.3001768589019775,10000.0
961,18.400513529777527,10000.0,10000.0
962,10000.0,10000.0,10000.0
963,10000.0,39.100046157836914,10000.0
964,10000.0,10000.0,10000.0
965,36.90047872066498,10000.0,10000.0
966,10000.0,10000.0,40.40035939216614
967,43.60048866271973,10000.0,10000.0
968,10000.0,10000.0,10000.0
969,26.90022373199463,10000.0,10000.0
970,10000.0,31.400070309638977,10000.0
971,10000.0,10000.0,30.800567507743835
972,10000.0,33.8004652261734,10000.0
973,10000.0,10000.0,10000.0
974,10000.0,10000.0,42.8001583814621
975,10000.0,10000.0,37.60009729862213
976,10000.0,10.400190353393555,6.300210952758789
977,49.500168323516846,10000.0,10000.0
978,10000.0,37.20023012161255,10000.0
979,40.000492215156555,10000.0,10000.0
980,10000.0,10000.0,13.800551176071167
981,10000.0,10000.0,45.40018892288208
982,10000.0,10000.0,2.0
983,10000.0,10000.0,7.200061082839966
984,10000.0,10000.0,10000.0
985,10000.0,2.0,10000.0
986,10000.0,10000.0,10000.0
987,10000.0,45.0003217458725,2.0
988,10000.0,10000.0,10000.0
989,10000.0,10000.0,2.0
990,57.20014417171478,10000.0,10000.0
991,33.30048227310181,10000.0,10000.0
992,10000.0,46.90013778209686,10000.0
993,58.60057318210602,3.700180411338806,10000.0
994,20.900428295135498,17.40054762363434,10000.0
995,10000.0,10000.0,10000.0
996,10000.0,4.100047588348389,2.0
997,10000.0,30.900087356567383,12.400122165679932
998,10000.0,10000.0,45.80005609989166
999,10000.0,10000.0,10000.0
1000,10000.0,15.30050003528595,2.0
1001,10000.0,10000.0,33.10025072097778
1002,10000.0,41.2000937461853,10000.0
1003,10000.0,45.20055329799652,10000.0
1004,55.30032813549042,10000.0,10000.0
1005,10000.0,5.9003437757492065,4.900377869606018
1006,10000.0,10000.0,10000.0
1007,10000.0,10000.0,38.100080251693726
1008,10000.0,3.500544786453247,36.50001561641693
1009,10000.0,10000.0,2.2002315521240234
1010,10000.0,10000.0,11.400156259536743
1011,10000.0,10000.0,41.2000937461853
1012,10000.0,10000.0,39.00052630901337
1013,10000.0,42.500406980514526,10000.0
1014,56.60004544258118,10000.0,10000.0
1015,10000.0,10000.0,2.0
1016,10000.0,10000.0,8.000391364097595
1017,10000.0,10000.0,31.600301861763
1018,10000.0,13.900071024894714,10000.0
1019,10000.0,10000.0,10000.0
1020,10000.0,10000.0,9.400224447250366
1021,10000.0,10000.0,16.100234389305115
1022,10000.0,10000.0,18.700264930725098
1023,10000.0,10000.0,10000.0
1024,19.400479435920715,10000.0,10000.0
1025,15.30050003528595,10000.0,10000.0
1026,10000.0,10000.0,10000.0
1027,10000.0,10000.0,2.0
1028,10000.0,10000.0,10000.0
1029,10000.0,10000.0,7.400292634963989
1030,10000.0,10000.0,25.000407695770264
1031,10000.0,10000.0,6.10057532787323
1032,3.800296187400818,4.5005106925964355,8.600490093231201
1033,10000.0,10000.0,10000.0
1034,6.400326728820801,20.500561118125916,16.100234389305115
1035,10000.0,10000.0,6.800193905830383
1036,10000.0,10000.0,37.00059449672699
1037,10000.0,10000.0,10000.0
1038,10000.0,58.80020880699158,10000.0
1039,7.800159811973572,10000.0,10000.0
1040,10000.0,10000.0,10000.0
1041,10000.0,2.0,2.0
1042,10000.0,10000.0,10000.0
1043,10000.0,13.800551176071167,22.60001277923584
1044,10000.0,32.400036215782166,10000.0
1045,10000.0,10000.0,23.900326013565063
1046,10000.0,18.200281977653503,27.600438237190247
1047,10000.0,10000.0,30.30058455467224
1048,10000.0,10000.0,38.80029475688934
1049,18.600149154663086,10000.0,10000.0
1050,10000.0,10000.0,6.300210952758789
1051,10000.0,4.700146317481995,2.0
1052,25.300159096717834,10000.0,10000.0
1053,10000.0,31.400070309638977,10000.0
1054,10000.0,20.300329566001892,10000.0
1055,10000.0,10000.0,26.20000922679901
1056,10000.0,10000.0,44.800090193748474
1057,10000.0,16.900564670562744,10000.0
1058,10000.0,16.70033311843872,10000.0
1059,10000.0,10000.0,28.3000568151474
1060,10000.0,39.40039348602295,10000.0
1061,10000.0,20.20021378993988,10000.0
1062,10000.0,20.600080966949463,29.800005674362183
1063,20.20021378993988,10000.0,10000.0
1064,10000.0,10000.0,19.700230836868286
1065,10000.0,10000.0,10000.0
1066,43.800124287605286,10000.0,10000.0
1067,10000.0,10000.0,5.800227999687195
1068,10000.0,10000.0,16.100234389305115
1069,10000.0,10000.0,10000.0
1070,10000.0,10000.0,2.0
1071,10000.0,10000.0,36.30037999153137
1072,16.60021734237671,10000.0,10000.0
1073,10000.0,17.200316071510315,15.900002837181091
1074,10000.0,10000.0,42.700042605400085
1075,10000.0,10000.0,17.500067472457886
1076,10000.0,10000.0,4.300279140472412
1077,10000.0,10000.0,3.9004119634628296
1078,10000.0,10000.0,10000.0
1079,10000.0,10000.0,10000.0
1080,10000.0,10000.0,10000.0
1081,10000.0,10000.0,10000.0
1082,10000.0,10000.0,6.000459551811218
1083,10000.0,10000.0,10000.0
1084,10000.0,10000.0,3.800296187400818
1085,10000.0,3.1000816822052,4.000527739524841
1086,10000.0,10000.0,10000.0
1087,10000.0,3.200197458267212,2.2002315521240234
1088,10000.0,2.0,2.0
1089,8.900241494178772,10000.0,10000.0
1090,10000.0,42.00042402744293,10000.0
1091,10000.0,7.70004403591156,10000.0
1092,10000.0,10000.0,10.400190353393555
1093,16.60021734237671,4.800262093544006,16.100234389305115
1094,10000.0,10000.0,33.8004652261734
1095,10000.0,4.900377869606018,10.100438952445984
1096,10000.0,10000.0,29.900121450424194
1097,10000.0,26.400240778923035,10000.0
1098,46.90013778209686,10000.0,10000.0
1099,10000.0,2.0,10000.0
1100,10000.0,10000.0,2.0
1101,10000.0,10000.0,10000.0
1102,10000.0,10000.0,36.400495767593384
1103,10000.0,10000.0,10000.0
1104,10000.0,10000.0,40.80022656917572
1105,10000.0,10000.0,2.300347328186035
1106,10000.0,10000.0,28.500288367271423
1107,10000.0,10000.0,2.0
1108,10000.0,10000.0,10000.0
1109,10000.0,5.800227999687195,10000.0
1110,2.0,2.0,10000.0
1111,10000.0,10000.0,10000.0
1112,10000.0,6.300210952758789,10000.0
1113,10000.0,10000.0,70.50004827976227
1114,10000.0,10000.0,10000.0
1115,10000.0,10000.0,2.1001157760620117
1116,10000.0,10000.0,57.300259947776794
1117,10000.0,10000.0,10000.0
1118,21.20017969608307,10000.0,10000.0
1119,2.5005788803100586,10000.0,10000.0
1120,67.20039916038513,21.700162649154663,10000.0
1121,10000.0,10000.0,10000.0
1122,10000.0,2.0,2.0
1123,28.40017259120941,2.0,10000.0
1124,10000.0,81.70050072669983,2.0
1125,82.600350856781,10000.0,10000.0
1126,10000.0,10000.0,46.700502157211304
1127,10000.0,10000.0,10000.0
1128,10000.0,10000.0,10000.0
1129,19.10013210773468,25.200043320655823,2.0
1130,10000.0,71.80036151409149,10000.0
1131,10000.0,10000.0,10000.0
1132,10000.0,10000.0,10000.0
1133,2.0,10000.0,10000.0
1134,10000.0,74.60002768039703,10000.0
1135,10000.0,56.200178265571594,10000.0
1136,8.000391364097595,9.400224447250366,6.200095176696777
1137,10000.0,10000.0,2.0
1138,10000.0,10000.0,10000.0
1139,10000.0,41.60055685043335,2.0
1140,10000.0,10000.0,78.10050427913666
1141,65.40010297298431,10000.0,10000.0
1142,10000.0,10000.0,10000.0
1143,10000.0,10000.0,10000.0
1144,10000.0,69.60019814968109,10000.0
1145,10000.0,61.20000779628754,10000.0
1146,10000.0,2.0,2.0
1147,10000.0,15.60025143623352,10000.0
1148,10000.0,10000.0,2.1001157760620117
1149,10000.0,10000.0,10000.0
1150,10000.0,10000.0,10000.0
1151,44.800090193748474,10000.0,10000.0
1152,10000.0,10000.0,10000.0
1153,10000.0,10000.0,4.600030541419983
1154,10000.0,10000.0,10.200554728507996
1155,10000.0,10000.0,10000.0
1156,35.600165486335754,4.100047588348389,10000.0
1157,14.000186800956726,10000.0,10000.0
1158,10000.0,2.0,2.0
1159,10000.0,10000.0,2.0
1160,10000.0,42.700042605400085,10000.0
1161,10000.0,16.500101566314697,2.2002315521240234
1162,17.300431847572327,10000.0,10000.0
1163,10000.0,10000.0,10000.0
1164,10000.0,10000.0,17.00008451938629
1165,10000.0,10000.0,10000.0
1166,10000.0,10000.0,40.80022656917572
1167,46.000287652015686,10000.0,10000.0
1168,10000.0,10000.0,43.20002555847168
1169,10000.0,10000.0,10000.0
1170,10000.0,33.60023367404938,10000.0
1171,10000.0,10000.0,2.0
1172,10.800057530403137,10000.0,10000.0
1173,10000.0,10000.0,10000.0
1174,10000.0,10000.0,16.40058171749115
1175,33.500117897987366,10000.0,10000.0
1176,10000.0,10000.0,10.100438952445984
1177,12.30000638961792,32.7003835439682,10000.0
1178,10000.0,10000.0,39.00052630901337
1179,10000.0,28.500288367271423,10000.0
1180,46.40015482902527,2.0,10000.0
1181,10000.0,10000.0,19.10013210773468
1182,43.30014133453369,10000.0,10000.0
1183,21.700162649154663,17.00008451938629,10000.0
1184,37.10011434555054,10000.0,10000.0
1185,10000.0,16.300465941429138,10000.0
1186,10000.0,10000.0,25.80014204978943
1187,10000.0,10000.0,2.0
1188,10000.0,10000.0,13.800551176071167
1189,10000.0,2.8003302812576294,2.0
1190,10000.0,10000.0,10000.0
1191,2.0,2.0,23.600574612617493
1192,5.00049364566803,10000.0,10000.0
1193,32.100284814834595,10000.0,10000.0
1194,10000.0,9.200588822364807,10000.0
1195,10.300074577331543,10000.0,10000.0
1196,20.900428295135498,10000.0,10000.0
1197,10000.0,10000.0,9.400224447250366
1198,10000.0,2.1001157760620117,2.0
1199,10000.0,10000.0,34.9005469083786
1200,10000.0,10000.0,6.5004425048828125
1201,10000.0,10000.0,10000.0
1202,10000.0,21.400411248207092,10.600421905517578
1203,10000.0,10000.0,2.0
1204,10000.0,4.2001633644104,6.600558280944824
1205,10000.0,10000.0,10000.0
1206,10000.0,10000.0,10000.0
1207,10000.0,10000.0,32.200400590896606
1208,10000.0,10000.0,14.600285530090332
1209,10000.0,21.400411248207092,10000.0
1210,10000.0,3.800296187400818,9.400224447250366
1211,44.900205969810486,10000.0,10000.0
1212,10000.0,10000.0,2.0
1213,24.200077414512634,10000.0,10000.0
1214,7.3001768589019775,10000.0,10000.0
1215,10000.0,10000.0,10000.0
1216,9.000357270240784,15.800482988357544,10000.0
1217,10000.0,4.300279140472412,3.9004119634628296
1218,20.10009801387787,10000.0,10000.0
1219,2.0,2.0,10000.0
1220,14.300534129142761,10000.0,10000.0
1221,10000.0,10000.0,10000.0
1222,2.0,10000.0,10000.0
1223,10000.0,10000.0,4.900377869606018
1224,10000.0,10000.0,10000.0
1225,12.30000638961792,10000.0,10000.0
1226,10000.0,2.900446057319641,9.100473046302795
1227,10000.0,5.700112223625183,10000.0
1228,10000.0,10000.0,20.500561118125916
1229,10000.0,31.200434684753418,10000.0
1230,5.600592374801636,2.0,8.300142765045166
1231,10000.0,10000.0,10000.0
1232,10000.0,10000.0,32.90001916885376
1233,10000.0,10000.0,10000.0
1234,10000.0,10000.0,10000.0
1235,10000.0,10000.0,44.30010724067688
1236,44.20058739185333,10000.0,10000.0
1237,10000.0,41.100573897361755,2.0
1238,10000.0,10000.0,44.00035583972931
1239,10000.0,10000.0,2.0
1240,10000.0,10000.0,7.400292634963989
1241,10000.0,10000.0,10000.0
1242,10000.0,10000.0,39.200161933898926
1243,10000.0,10000.0,22.200145602226257
1244,10000.0,2.7002145051956177,10.300074577331543
1245,2.0,10000.0,10000.0
1246,10000.0,10000.0,10000.0
1247,39.40039348602295,10000.0,10000.0
1248,3.800296187400818,3.700180411338806,4.2001633644104
1249,7.400292634963989,10000.0,10000.0
1250,10000.0,13.10033667087555,10000.0
1251,10000.0,10000.0,43.800124287605286
1252,10000.0,10000.0,45.20055329799652
1253,10000.0,10000.0,10000.0
1254,10000.0,10000.0,41.100573897361755
1255,10.500306129455566,10000.0,10000.0
1256,10000.0,10000.0,21.20017969608307
1257,10000.0,10000.0,10000.0
1258,10000.0,10000.0,10000.0
1259,10000.0,8.700009942054749,3.800296187400818
1260,10000.0,10000.0,10000.0
1261,2.0,10000.0,10000.0
1262,10000.0,10000.0,2.2002315521240234
1263,28.700519919395447,4.400394916534424,10000.0
1264,10000.0,10000.0,10000.0
1265,2.8003302812576294,2.0,10000.0
